ticker,quarter,m01p01,0p1,0p2
CRM,2023Q4,0.10556776904503959,,0.12261653578612941
CRM,2024Q1,0.021124138579134283,,0.03506401490310261
CRM,2024Q2,-0.15877892676625321,,-0.09570563294944305
CRM,2024Q3,-0.01877831046923645,,-0.04794678938089269
CRM,2024Q4,0.08775296624175985,,0.0737932616403473
CRM,2025Q1,,,
CRM,2025Q2,,,
CRM,2025Q3,,,
CRWD,2023Q4,0.09549540122651695,0.10046601888680194,0.10631506674374984
CRWD,2024Q1,0.06265723710092905,0.06467455401069509,0.043485407734234205
CRWD,2024Q2,0.035569767726330435,0.058646290478012834,0.0457958166263291
CRWD,2024Q3,0.016550693744384753,-0.002197607340131984,-0.00618354620984673
CRWD,2024Q4,-0.07556897211859358,-0.051468322782896425,-0.051468322782896425
CRWD,2025Q1,,,
CRWD,2025Q2,,,
CRWD,2025Q3,,,
CSCO,2023Q4,-0.09142371770514744,-0.09985415851067636,-0.10596701011720479
CSCO,2024Q1,-0.012709197337223518,-0.01900341189273201,-0.027430101058105682
CSCO,2024Q2,-0.013856481145483386,-0.015653480807618844,-0.015290726781443846
CSCO,2024Q3,0.0486327174439948,0.05293481322703557,0.0668416329334687
CSCO,2024Q4,-0.009948789392723246,-0.011964095265270164,-0.017185721469484536
CSCO,2025Q1,,,
CSCO,2025Q2,,,
CSCO,2025Q3,,,
CSGP,2023Q4,-0.027921328415333346,-0.02126994184601428,-0.008463495761343108
CSGP,2024Q1,0.05101507328024152,0.05101507328024152,0.01731296957078783
CSGP,2024Q2,0.07217636845446146,0.06988989166432813,0.05979308585078731
CSGP,2024Q3,0.03492214006589555,0.04114107343720482,0.06149182803733805
CSGP,2024Q4,-0.06903653558693623,-0.054439910087245566,-0.03965507944715691
CSGP,2025Q1,,,
CSGP,2025Q2,,,
CSGP,2025Q3,,,
CSX,2023Q4,0.013257999393372712,0.023895570002752567,0.023895570002752567
CSX,2024Q1,-0.00027754750440993695,-0.0017244533307808202,0.007719240004718183
CSX,2024Q2,-0.019801758553578585,-0.015113736291166413,-0.023993471547713432
CSX,2024Q3,0.01004910984331665,0.01004910984331665,0.01216988309515198
CSX,2024Q4,-0.06645165929114477,-0.07361712029537676,-0.03773256358230093
CSX,2025Q1,,,
CSX,2025Q2,,,
CSX,2025Q3,,,
CTAS,2023Q3,-0.028592051644411105,-0.03082591045165883,-0.031401363799038226
CTAS,2023Q4,0.06415135594975692,0.06258566377462764,0.06258566377462764
CTAS,2024Q1,0.07087706078923126,0.07301656763776493,0.07301656763776493
CTAS,2024Q3,0.007597633800671827,0.006799570839526618,-0.017338504655713433
CTAS,2024Q4,-0.09563335077125504,-0.09425024051070802,-0.09425024051070802
CTAS,2025Q1,,,
CTAS,2025Q3,,,
CTRA,2023Q4,-0.022397079007483466,-0.009957994019844641,-0.0030067124209667874
CTRA,2024Q1,-0.012219394981374122,,
CTRA,2024Q2,0.02935731439234543,0.03385930188056319,0.03385930188056319
CTRA,2024Q3,-0.04006943599016263,-0.038773190499628865,-0.038773190499628865
CTRA,2024Q4,-0.033635987157054556,-0.04487612277571509,-0.04487612277571509
CTRA,2025Q1,,,
CTRA,2025Q2,,,
CTRA,2025Q3,,,
CTSH,2023Q4,-0.03045161256726664,-0.03737245767855658,-0.00994654727935668
CTSH,2024Q1,-0.003369237308048924,-0.004918750149020715,-0.010671921054443456
CTSH,2024Q2,6.662806370931734e-05,0.00226002677671902,-0.00522794010625227
CTSH,2024Q3,0.03950986379371414,0.004140111284984576,-0.011650358730021817
CTSH,2024Q4,0.008514249369839782,-0.002159311340569351,-0.0011709527280364886
CTSH,2025Q1,,,
CTSH,2025Q2,,,
CTSH,2025Q3,,,
CTVA,2023Q4,-0.09028744439177588,-0.0845028134620998,-0.11200460836417736
CTVA,2024Q1,0.1957391162479294,0.19957923001744943,0.19100927305674176
CTVA,2024Q2,0.03993347097657503,0.04989589993361656,0.04180503562939341
CTVA,2024Q3,-0.03576467278220155,-0.0546538180055639,-0.06554459713734079
CTVA,2024Q4,-0.09211471569337626,-0.08855217086363734,-0.09568829138030922
CTVA,2025Q1,,,
CTVA,2025Q2,,,
CTVA,2025Q3,,,
CVS,2023Q4,-0.017295006543137915,-0.022544342182823907,-0.02541190714645743
CVS,2024Q1,0.03514900220244961,0.021536934575986662,0.03969070946492166
CVS,2024Q2,-0.18297366755936273,-0.18863986742573988,-0.17734569191064292
CVS,2024Q3,-0.006730310546403275,-0.0060775331977350935,-0.020942734776568682
CVS,2024Q4,0.022843202761990096,0.013146034724376192,-0.0035744836361051996
CVS,2025Q1,,,
CVS,2025Q2,,,
CVS,2025Q3,,,
CVX,2023Q4,-0.07202086613817633,,
CVX,2024Q1,0.04737778740527066,,
CVX,2024Q2,0.02050054905603143,,
CVX,2024Q3,-0.05206509409911755,,
CVX,2024Q4,0.04603717166963247,,
CVX,2025Q1,,,
CVX,2025Q2,,,
CVX,2025Q3,,,
CZR,2023Q4,-0.04449709833197063,-0.045689305484115664,-0.07327830694196157
CZR,2024Q1,0.024002486889292702,0.024002486889292702,-0.008245775224504797
CZR,2024Q2,0.01965390921121824,-0.003904391241841587,-0.05469481951856849
CZR,2024Q3,0.1273717744624028,0.0715554064966994,0.06690505323969408
CZR,2024Q4,-0.06816213139943647,-0.07950147683345024,-0.08741783973269673
CZR,2025Q1,,,
CZR,2025Q2,,,
CZR,2025Q3,,,
D,2023Q4,0.047189613803332586,,
D,2024Q1,0.059744105765818054,0.04103728717166922,0.04103728717166922
D,2024Q2,0.011777848345251004,0.009043279751096565,0.009043279751096565
D,2024Q3,0.06714208895281146,0.07835215614593039,0.07835215614593039
D,2024Q4,0.009136714492078708,,
D,2025Q1,,,
D,2025Q2,,,
D,2025Q3,,,
DAL,2023Q4,-0.027217071041684825,-0.030449480233295613,-0.030449480233295613
DAL,2024Q1,-0.07736880667512655,,
DAL,2024Q2,0.035673530341470264,0.030292145978327117,0.04131645216318673
DAL,2024Q3,-0.09706012977598591,-0.07866895717179806,-0.07866895717179806
DAL,2024Q4,-0.009013194941940906,-0.006018481078093229,-0.006018481078093229
DAL,2025Q1,,,
DAL,2025Q2,,,
DAL,2025Q3,,,
DASH,2023Q4,0.1453059313091496,0.1371655015920457,0.16311868234212584
DASH,2024Q1,-0.03988892147914423,-0.040294892153185546,-0.040294892153185546
DASH,2024Q2,-0.1363569767085057,-0.1418164629106471,-0.16856329311350662
DASH,2024Q3,0.11684358674683709,0.11868302561673834,0.11868302561673834
DASH,2024Q4,0.032269704223818196,0.03334142252794013,0.011381962339474666
DASH,2025Q1,,,
DASH,2025Q2,,,
DASH,2025Q3,,,
DAY,2023Q4,,,
DAY,2024Q1,,,
DAY,2024Q2,,,
DAY,2024Q3,0.09577245203413702,0.06308669296259636,0.03117147242856628
DAY,2024Q4,0.11634803769004692,0.11239948113464476,0.16689175518563237
DAY,2025Q1,,,
DAY,2025Q2,,,
DAY,2025Q3,,,
DD,2023Q4,-0.10974293651746558,-0.10388439810756558,-0.10235663131153229
DD,2024Q1,0.07152795856936782,0.08097549287562254,0.08528096104269697
DD,2024Q2,0.05983715637106062,0.0697558087204863,0.06349080875174341
DD,2024Q3,0.038485851171705616,0.03329715101043007,0.004929443353816593
DD,2024Q4,-0.02190307892287205,-0.013613845390258492,0.013802316289656932
DD,2025Q1,,,
DD,2025Q2,,,
DD,2025Q3,,,
DDOG,2023Q4,0.22110894780524068,0.24192808789206827,0.2557336769508865
DDOG,2024Q1,-0.00835637432954368,-0.01960337110707803,-0.053980015198059804
DDOG,2024Q2,-0.05290643170649485,-0.04824439432186352,-0.06213716249055052
DDOG,2024Q3,0.037058801171468495,0.016757937340051036,0.016757937340051036
DDOG,2024Q4,-0.06831289869732964,-0.06404776762250858,-0.06404776762250858
DDOG,2025Q1,,,
DDOG,2025Q2,,,
DDOG,2025Q3,,,
DE,2023Q4,-0.021325445097897164,,-0.04224020137356006
DE,2024Q1,-0.0644061107818263,-0.06992225843751255,-0.06992225843751255
DE,2024Q2,-0.04329707889409732,-0.04055386583454923,-0.04055386583454923
DE,2024Q3,0.05600955340976136,0.05439490949216074,0.05439490949216074
DE,2024Q4,0.09313200826310189,0.08112941158149875,0.08112941158149875
DE,2025Q1,,,
DE,2025Q2,,,
DE,2025Q3,,,
DECK,2023Q4,0.18745232922842156,0.18298134248936893,0.18298134248936893
DECK,2024Q1,0.12522016347469767,0.13491038162481966,0.13491038162481966
DECK,2024Q2,0.12550495858552216,0.13290333128603496,0.13290333128603496
DECK,2024Q3,0.02227845938123578,0.04366104953423443,0.04366104953423443
DECK,2024Q4,0.1043765786052827,0.10824148526310344,0.10824148526310344
DECK,2025Q1,,,
DECK,2025Q2,,,
DECK,2025Q3,,,
DELL,2023Q4,-0.05159381882670383,-0.06633629873041705,-0.06633629873041705
DELL,2024Q1,0.3259858206860958,0.3045631272206773,0.3045631272206773
DELL,2024Q2,-0.12696549344943342,-0.21019506064229249,-0.21019506064229249
DELL,2024Q3,0.013752580891530893,0.0005891025432395378,0.0005891025432395378
DELL,2024Q4,-0.1460300429974571,-0.14767951383791766,-0.14767951383791766
DELL,2025Q1,,,
DELL,2025Q2,,,
DELL,2025Q3,,,
DG,2023Q4,-0.0382610559955384,-0.0438576229737375,-0.0438576229737375
DG,2024Q1,-0.059778253594651554,-0.03690303267514237,-0.03690303267514237
DG,2024Q2,-0.06289678807952304,-0.0452738648130829,-0.0452738648130829
DG,2024Q3,-0.33940959201282084,-0.33480551627613536,-0.33480551627613536
DG,2024Q4,0.06054734978045891,0.04773453457488714,0.04773453457488714
DG,2025Q1,,,
DG,2025Q2,,,
DG,2025Q3,,,
DGX,2023Q4,0.03680895572808007,,0.07296544072800827
DGX,2024Q1,-0.02659180640463869,,
DGX,2024Q2,0.06000932361613742,,-0.005536021629032385
DGX,2024Q3,-0.0044458091432638056,,0.03926664186048339
DGX,2024Q4,0.06318556092021191,,0.0016184995784027855
DGX,2025Q1,,,
DGX,2025Q2,,,
DGX,2025Q3,,,
DHI,2023Q4,0.025027830006691856,0.034826917220471924,0.04214643859100703
DHI,2024Q1,-0.11698279132985016,-0.11532610906742427,-0.10486964361589715
DHI,2024Q2,-0.02291476733255076,-0.028160573849329615,-0.028160573849329615
DHI,2024Q3,0.09359748082291632,0.12901908446223528,0.12901908446223528
DHI,2024Q4,-0.07231105476092949,-0.06068470146763242,-0.04743077048464064
DHI,2025Q1,,,
DHI,2025Q2,,,
DHI,2025Q3,,,
DHR,2023Q4,-0.05420293061093201,-0.05024092082968018,-0.03727600975786866
DHR,2024Q1,0.03432562558797407,0.039673334368384924,0.054298590709045205
DHR,2024Q2,0.04725938469828043,0.05420119876677217,0.041936043168233086
DHR,2024Q3,0.09783922417468516,0.0862176659833484,0.10392556318682583
DHR,2024Q4,-0.05535675856498615,-0.052294095781380154,-0.08636511407410111
DHR,2025Q1,,,
DHR,2025Q2,,,
DHR,2025Q3,,,
DIS,2023Q4,0.0826551944358976,,0.0478200576585264
DIS,2024Q1,0.1127731296556029,,0.09671964415180533
DIS,2024Q2,-0.09218830180014198,,-0.002179821896754025
DIS,2024Q3,-0.05343911919914027,,-0.007809310035573381
DIS,2024Q4,0.12478375650887244,,
DIS,2025Q1,,,
DIS,2025Q2,,,
DIS,2025Q3,,,
DLR,2023Q4,0.07073180509817326,0.06573826999725432,0.06573826999725432
DLR,2024Q1,-0.06146775129541668,-0.04487840806842293,-0.04487840806842293
DLR,2024Q2,0.03213370214764069,0.039939179497585894,0.039939179497585894
DLR,2024Q3,-0.039489183109061805,-0.050903182482711286,-0.050903182482711286
DLR,2024Q4,0.09956563997928762,0.0877763678585092,0.0877763678585092
DLR,2025Q1,,,
DLR,2025Q2,,,
DLR,2025Q3,,,
DLTR,2023Q4,0.053120747516398614,0.05615640892395518,0.05102199318226114
DLTR,2024Q1,-0.15046861768505373,-0.156974107625283,-0.14015066151624947
DLTR,2024Q2,-0.06972549728152075,-0.07047109822805683,-0.07594497702582056
DLTR,2024Q3,-0.1496815310466026,-0.13410971946529293,-0.15088370103633097
DLTR,2024Q4,0.02027429728043974,0.017640048669103535,0.0220789467113245
DLTR,2025Q1,,,
DLTR,2025Q2,,,
DLTR,2025Q3,,,
DOC,2023Q4,-0.042478025966817275,-0.042478025966817275,-0.05530078462475681
DOC,2024Q1,-0.031098098828192,-0.02543070479851246,-0.02543070479851246
DOC,2024Q2,0.032676457154346986,0.021883418283834728,0.021883418283834728
DOC,2024Q3,0.03327589238425849,0.02786337041680651,0.02786337041680651
DOC,2024Q4,-0.0018266808645812961,-0.03338582722885416,-0.03338582722885416
DOC,2025Q1,,,
DOC,2025Q2,,,
DOC,2025Q3,,,
DOV,2023Q4,-0.019361096363045047,-0.023032216854273226,-0.017551312522107704
DOV,2024Q1,0.06976607883829308,0.06094368320049864,0.06094368320049864
DOV,2024Q2,0.04231706456064983,0.04829058645040999,0.04829058645040999
DOV,2024Q3,0.031172414991673673,0.03423490046897086,0.03423490046897086
DOV,2024Q4,-0.016241874358188087,-0.02219819862428494,-0.02219819862428494
DOV,2025Q1,,,
DOV,2025Q2,,,
DOV,2025Q3,,,
DOW,2023Q4,-0.014017000407214864,-0.008856894463467851,-0.00294100232719685
DOW,2024Q1,-0.0018857372867062613,0.010483265969413966,0.010483265969413966
DOW,2024Q2,0.013575432289442154,0.01060571269151193,0.01060571269151193
DOW,2024Q3,-0.027785249038908402,-0.02518953858067741,-0.02518953858067741
DOW,2024Q4,-0.035619727912764784,-0.028130648251875508,-0.028130648251875508
DOW,2025Q1,,,
DOW,2025Q2,,,
DOW,2025Q3,,,
DPZ,2023Q4,-0.008959199180257464,-0.0064595726544298925,-0.0064595726544298925
DPZ,2024Q1,0.024445630614803336,0.024445630614803336,0.029481011548921854
DPZ,2024Q2,0.06376010711639551,0.06376010711639551,0.03979071108723878
DPZ,2024Q3,-0.1654154639493514,-0.14077388590501705,-0.14077388590501705
DPZ,2024Q4,0.040360783429286264,0.03661304001855742,0.03661304001855742
DPZ,2025Q1,,,
DPZ,2025Q2,,,
DPZ,2025Q3,,,
DRI,2023Q4,-0.0102662352300882,,
DRI,2024Q1,-0.05524326512376729,-0.05091907558340533,-0.05091907558340533
DRI,2024Q2,0.007136133478223072,0.007136133478223072,0.007136133478223072
DRI,2024Q3,0.05210289738895724,0.06553032134160744,0.06553032134160744
DRI,2024Q4,0.16002870272605052,0.16888099503350426,0.16888099503350426
DRI,2025Q1,,,
DRI,2025Q2,,,
DRI,2025Q3,,,
DTE,2023Q4,0.012097134208574003,0.008807594092311065,0.008807594092311065
DTE,2024Q1,0.0020314483698074507,,
DTE,2024Q2,0.026145301824479793,0.019529116170583217,0.019529116170583217
DTE,2024Q3,0.028692632848223716,0.05945255373047905,0.05945255373047905
DTE,2024Q4,-0.02357786614812164,-0.019965326343702024,-0.019965326343702024
DTE,2025Q1,,,
DTE,2025Q2,,,
DTE,2025Q3,,,
DUK,2023Q4,-0.010982262681499579,-0.018884961610076273,-0.018884961610076273
DUK,2024Q1,-0.023049986994974816,-0.03150839053308939,-0.03150839053308939
DUK,2024Q2,0.01895048166237754,0.01764727760680388,0.0201309036292977
DUK,2024Q3,0.016764597632687568,0.026373351191206706,0.004288409827128987
DUK,2024Q4,-0.012549916016197208,0.007255005449145957,0.007255005449145957
DUK,2025Q1,,,
DUK,2025Q2,,,
DUK,2025Q3,,,
DVA,2023Q4,0.07457391650089402,0.07341909555009979,0.07395305758380964
DVA,2024Q1,0.1124241586439522,0.07862753424080401,0.04170995112746308
DVA,2024Q2,-0.04420085570173061,-0.03993789297882304,-0.03993789297882304
DVA,2024Q3,-0.023642749004521107,-0.0101340469788814,0.00980132355753047
DVA,2024Q4,-0.10820840949553254,-0.10264068292951994,-0.10977486389406728
DVA,2025Q1,,,
DVA,2025Q2,,,
DVA,2025Q3,,,
DVN,2023Q4,-0.043351271110728624,-0.04315206891775388,-0.034495368922156364
DVN,2024Q1,0.028357711088566183,0.022436463245928035,0.008648699676939738
DVN,2024Q2,-0.027261366956276553,-0.010693616210664652,-0.016995400406932835
DVN,2024Q3,0.03044347194381408,0.03881374091155427,0.07425319060457357
DVN,2024Q4,-0.013324560783823026,-0.03888190042787445,-0.05271941047364949
DVN,2025Q1,,,
DVN,2025Q2,,,
DVN,2025Q3,,,
DXCM,2023Q4,0.10379124622196773,0.09060147337315713,0.09060147337315713
DXCM,2024Q1,-0.07685239383689435,-0.08566625021873037,-0.08566625021873037
DXCM,2024Q2,-0.0747473600391331,-0.10709292057146323,-0.10709292057146323
DXCM,2024Q3,-0.41344133733913385,-0.43193832578367236,-0.43193832578367236
DXCM,2024Q4,0.010860011706917966,0.018253377327979936,0.018253377327979936
DXCM,2025Q1,,,
DXCM,2025Q2,,,
DXCM,2025Q3,,,
EA,2023Q4,0.02697750113306794,0.01317200265955708,0.01813542930574854
EA,2024Q1,-0.0070493474362568476,0.0052063792401725335,-0.0038350999852664585
EA,2024Q2,-0.040168333663980586,-0.04221137515090651,-0.030183038623957298
EA,2024Q3,0.035079932204666674,0.015522757780717286,0.014788937392567742
EA,2024Q4,0.02733559676817368,0.03699106486602007,0.058683706557943374
EA,2025Q1,,,
EA,2025Q2,,,
EA,2025Q3,,,
EBAY,2023Q4,-0.00868849810251358,,-0.0023016472795267164
EBAY,2024Q1,0.08138759103474894,,0.07008381705163157
EBAY,2024Q2,-0.04300941313512566,,-0.03360732414355387
EBAY,2024Q3,-0.0032688595504022297,,0.0483015551617347
EBAY,2024Q4,-0.08493577369705997,,-0.0726371960624509
EBAY,2025Q1,,,
EBAY,2025Q2,,,
EBAY,2025Q3,,,
ECL,2023Q4,0.038899611165584845,0.04046914527648558,0.044817512209615634
ECL,2024Q1,0.011101924215739429,,
ECL,2024Q2,0.01978003867987419,0.017336924786264057,0.02792783929791571
ECL,2024Q3,-0.07638556011836742,-0.08348292867916873,-0.030095898270782864
ECL,2024Q4,-0.0043706852596427145,-0.015350606339325206,-0.03420596387119833
ECL,2025Q1,,,
ECL,2025Q2,,,
ECL,2025Q3,,,
ED,2023Q4,0.00856103394971662,-0.008308312662790553,-0.008308312662790553
ED,2024Q1,-0.0018518716364912275,-0.001381579796873358,-0.001381579796873358
ED,2024Q2,0.016443779347448652,0.012730106429915325,0.012730106429915325
ED,2024Q3,0.04197379390588915,0.07104125987816698,0.07104125987816698
ED,2024Q4,-0.015497108145287227,0.01045483029871695,0.01045483029871695
ED,2025Q1,,,
ED,2025Q2,,,
ED,2025Q3,,,
EFX,2023Q4,0.02262355770646662,0.02181665089504056,0.020349581694089236
EFX,2024Q1,0.0039866495152754144,0.01901595085764079,-0.008155587147817563
EFX,2024Q2,-0.0960129726774275,-0.08357693444914184,-0.08917500335477505
EFX,2024Q3,0.039133379422457,0.04555078943800524,0.03920742105502655
EFX,2024Q4,-0.049329285584878646,-0.04462617102753734,-0.03960921933810137
EFX,2025Q1,,,
EFX,2025Q2,,,
EFX,2025Q3,,,
EG,2023Q4,-0.009060673698807972,-0.022868475198302263,-0.008188295809788563
EG,2024Q1,-0.08014576534694934,-0.07116613058068764,-0.07410736097671838
EG,2024Q2,0.0061610457398493055,0.0061610457398493055,0.02151115256147283
EG,2024Q3,-0.0318600030636883,-0.0677921451743408,-0.07989314077965495
EG,2024Q4,-0.05719259983248981,-0.05232003532553318,-0.060857745206035124
EG,2025Q1,,,
EG,2025Q2,,,
EG,2025Q3,,,
EIX,2023Q4,-0.02381098329533947,-0.01792792009017237,-0.022724216063298507
EIX,2024Q1,0.0245218391336877,0.003960830458422961,0.003960830458422961
EIX,2024Q2,0.02559557981512967,0.005235269622966747,0.016723132374171962
EIX,2024Q3,0.04266277080241328,0.020336867274876748,0.020336867274876748
EIX,2024Q4,-0.015908756803909962,-0.014979569925203903,-0.02580279397695523
EIX,2025Q1,,,
EIX,2025Q2,,,
EIX,2025Q3,,,
EL,2023Q4,-0.13069028620447698,,0.03139810347160762
EL,2024Q1,0.08140615849876418,,-0.07119182844413158
EL,2024Q2,-0.06737365618820229,,0.04760735709608347
EL,2024Q3,-0.0415419156630775,,-0.006819875198749355
EL,2024Q4,-0.2248763902086244,,
EL,2025Q1,,,
EL,2025Q2,,,
EL,2025Q3,,,
ELV,2023Q4,0.01749978220825147,0.010182261984874708,-0.0007893916517291728
ELV,2024Q1,-0.0006882645937578164,0.008973682735071972,0.017558465510131925
ELV,2024Q2,0.04588906192399518,0.04326310022036621,0.04326310022036621
ELV,2024Q3,-0.03231230215133009,-0.07718384401203959,-0.07697252928548597
ELV,2024Q4,-0.11749579492963508,-0.13802593948865077,-0.13802593948865077
ELV,2025Q1,,,
ELV,2025Q2,,,
ELV,2025Q3,,,
EMN,2023Q4,0.04998209947843102,0.06588792317888872,0.06588792317888872
EMN,2024Q1,-0.007754397781255917,-0.01303079244091736,-0.01303079244091736
EMN,2024Q2,-0.01111125311001255,-0.004107420665688692,-0.004107420665688692
EMN,2024Q3,0.020396350279399768,0.02493925731589304,0.02493925731589304
EMN,2024Q4,-0.028824019098065375,-0.026450287476068406,-0.026450287476068406
EMN,2025Q1,,,
EMN,2025Q2,,,
EMN,2025Q3,,,
EMR,2023Q4,-0.07512145007711692,-0.07522647528187436,-0.05965632940402171
EMR,2024Q1,0.09155822317844795,0.081593771301439,0.08623091879853777
EMR,2024Q2,0.07574652617952865,0.06301504406357736,0.06016346856009663
EMR,2024Q3,-0.03657559980908081,-0.041274567913364375,-0.05395990688869132
EMR,2024Q4,0.1087720907765895,0.0954490553451268,0.0987898698112124
EMR,2025Q1,,,
EMR,2025Q2,,,
EMR,2025Q3,,,
ENPH,2023Q4,-0.08401416468416048,-0.11393085628594604,-0.11393085628594604
ENPH,2024Q1,0.1776353043664945,0.18913364702546384,0.16014445885452977
ENPH,2024Q2,-0.04236655300723998,-0.060052353500469766,-0.034769095367365326
ENPH,2024Q3,0.09861319235988089,0.12569935688260125,0.09954246992695362
ENPH,2024Q4,-0.09778279423647246,-0.10494602356112122,-0.07433388935204335
ENPH,2025Q1,,,
ENPH,2025Q2,,,
ENPH,2025Q3,,,
EOG,2023Q4,-0.06231246584700903,-0.03989253288428933,-0.03989253288428933
EOG,2024Q1,-0.01755824536157367,-0.040641297875885225,-0.040641297875885225
EOG,2024Q2,-0.014164673315006829,-0.009519136290173858,-0.009519136290173858
EOG,2024Q3,-0.0062279034240390035,-0.004414990020766115,-0.004414990020766115
EOG,2024Q4,0.07322576591490494,0.0682600342284212,0.0682600342284212
EOG,2025Q1,,,
EOG,2025Q2,,,
EOG,2025Q3,,,
EPAM,2023Q4,0.0646334460783499,0.07321391105272336,0.07321391105272336
EPAM,2024Q1,0.10217242748866655,0.11175558798885485,0.11175558798885485
EPAM,2024Q2,-0.26583191457596045,-0.26843690844385304,-0.26843690844385304
EPAM,2024Q3,-0.06374253217298026,-0.0986757245654121,-0.0986757245654121
EPAM,2024Q4,0.19467688483733706,0.15232881840157536,0.15232881840157536
EPAM,2025Q1,,,
EPAM,2025Q2,,,
EPAM,2025Q3,,,
EQIX,2023Q4,0.05592778752938547,0.06292536787834674,0.057844849139765335
EQIX,2024Q1,0.022901361177743267,0.027104362659616743,0.009311321235041865
EQIX,2024Q2,0.11367560525695164,0.08508608959207078,0.06644054027030938
EQIX,2024Q3,0.030973564183678956,0.023525546197420987,0.032487647684718186
EQIX,2024Q4,0.012113548278743254,0.02021705287927751,-0.004954648987105136
EQIX,2025Q1,,,
EQIX,2025Q2,,,
EQIX,2025Q3,,,
EQR,2023Q4,-0.043547523327602936,-0.03504265514051025,-0.03912290134319775
EQR,2024Q1,0.024366740033004628,0.026855466556114073,0.03361284107238015
EQR,2024Q2,0.0348148504820099,0.02856756025874585,0.04096737683186111
EQR,2024Q3,-0.004551294551587114,-0.004551294551587114,-0.021581204121601204
EQR,2024Q4,-0.05519904036111605,-0.047737458394662695,-0.06501315984671137
EQR,2025Q1,,,
EQR,2025Q2,,,
EQR,2025Q3,,,
EQT,2023Q4,0.005448519492656454,0.004116728991503579,-0.0035983454553321376
EQT,2024Q1,-0.03699204911951916,-0.038294726082678004,-0.010296996108561478
EQT,2024Q2,0.053474658663348655,0.027168264506707097,0.05852192120339014
EQT,2024Q3,-0.0206356341835667,-0.0189107666039834,-0.04827834610758838
EQT,2024Q4,0.023447051409792245,0.03782372108337137,-0.0008714663367233796
EQT,2025Q1,,,
EQT,2025Q2,,,
EQT,2025Q3,,,
ERIE,2023Q4,-0.05242410221323177,-0.06302778087004207,-0.06302778087004207
ERIE,2024Q1,0.10170557830743955,0.10170557830743955,0.15389113314387037
ERIE,2024Q2,-0.019236518224402692,-0.01076143626866882,-0.01076143626866882
ERIE,2024Q3,0.09640459861267767,0.09005719452329172,0.09005719452329172
ERIE,2024Q4,-0.08939211738085821,-0.08210516712468927,-0.08210516712468927
ERIE,2025Q1,,,
ERIE,2025Q2,,,
ERIE,2025Q3,,,
ES,2023Q4,0.010980309406512297,0.010980309406512297,-0.0010584292041013812
ES,2024Q1,0.05705035185669835,0.05152276161506759,0.060484007954351306
ES,2024Q2,0.014716178769766934,0.0017393093524969826,-0.013228808909106979
ES,2024Q3,0.007145333919476091,0.007145333919476091,-0.012735290116964537
ES,2024Q4,-0.023439884656829942,-0.023439884656829942,-0.06244967943827487
ES,2025Q1,,,
ES,2025Q2,,,
ES,2025Q3,,,
ESS,2023Q4,0.0024225717225721376,0.0004952585383416804,0.0004952585383416804
ESS,2024Q1,-0.02602769804488572,-0.011875595838703509,-0.01730536734453965
ESS,2024Q2,-0.0024781653869720846,-0.006758056635067869,0.007726248659427935
ESS,2024Q3,-0.03668317953280428,-0.041201833775074,0.017963446982560353
ESS,2024Q4,-0.012812113761921635,-0.017959653918486054,-0.04485352635568901
ESS,2025Q1,,,
ESS,2025Q2,,,
ESS,2025Q3,,,
ETN,2023Q4,0.07264570763378661,0.07235015937662322,0.051842896047101614
ETN,2024Q1,0.07633811448634517,0.0725026673869443,0.0725026673869443
ETN,2024Q2,-0.02249785408813501,-0.02241247778008957,-0.026783635281617185
ETN,2024Q3,-0.003440137801261227,-0.0416187626498176,-0.0416187626498176
ETN,2024Q4,-0.006071200005944323,-0.0037101732428208908,-0.0037101732428208908
ETN,2025Q1,,,
ETN,2025Q2,,,
ETN,2025Q3,,,
ETR,2023Q4,0.00545205159738673,0.006388969353107326,-0.008207046700309518
ETR,2024Q1,0.019662624972051058,0.011512516246612536,0.011512516246612536
ETR,2024Q2,0.0017885138534888805,0.006919265086251725,-0.0008682283695450599
ETR,2024Q3,0.04267943090553108,0.07379896995490258,0.07379896995490258
ETR,2024Q4,0.08491136486944811,0.0887382138419219,0.0887382138419219
ETR,2025Q1,,,
ETR,2025Q2,,,
ETR,2025Q3,,,
EVRG,2023Q4,-0.03925660084909092,-0.03764865571191481,-0.03146333852013407
EVRG,2024Q1,-0.02874827945426473,-0.013884245042044756,-0.013884245042044756
EVRG,2024Q2,0.009362804109005116,0.010496625947932712,0.010496625947932712
EVRG,2024Q3,-0.01868656307874022,,
EVRG,2024Q4,0.012713234133055279,0.03588535677651452,0.03588535677651452
EVRG,2025Q1,,,
EVRG,2025Q2,,,
EVRG,2025Q3,,,
EW,2023Q4,-0.06034705591172846,-0.06086008121076926,-0.06327500463514438
EW,2024Q1,-0.01072803667786137,-0.013344888718961764,-0.028958750268223706
EW,2024Q2,-0.017340050517150794,-0.02891426057917816,-0.02891426057917816
EW,2024Q3,-0.30317279181834544,-0.29182519298519316,-0.25576090199158596
EW,2024Q4,0.013117080908087329,-0.01513587934250969,-0.01513587934250969
EW,2025Q1,,,
EW,2025Q2,,,
EW,2025Q3,,,
EXC,2023Q4,0.014682690486834658,-0.0013162401476250023,-0.0013162401476250023
EXC,2024Q1,0.02820435654537866,0.034824877864032384,0.04091128267044828
