ticker,quarter,surprise_pct,sue_z
CVS,2022Q1,0.015719467956469262,-0.02468816036934417
CVS,2022Q2,0.005988023952095894,-0.04880399916154547
CVS,2022Q3,-0.017543859649122848,-0.054053938727109486
CVS,2022Q4,-0.025522041763340938,-0.07261932156798512
CVS,2023Q1,-0.0147392290249434,-0.040636653951010626
CVS,2023Q2,0.010465116279069752,-0.02616786975903412
CVS,2023Q3,0.010465116279069752,-0.03996705997592072
CVS,2023Q4,0.010465116279069752,-0.040798305836478206
CVS,2024Q1,0.049219687875150075,0.09173543580861472
CVS,2024Q2,0.24501424501424512,0.013922247484265456
CVS,2024Q3,0.33843797856049,0.011638519312546801
CVS,2024Q4,0.6521739130434783,0.06807056385616264
CVS,2025Q1,-0.07666098807495744,-0.07264063973315954
CVS,2025Q2,-0.07823129251700679,-0.04317888810434473
CVX,2020Q1,-0.004761904761904801,-0.013069577125820667
CVX,2020Q2,51.24999999999999,3.1084712593091983
CVX,2020Q3,124.39999999999999,6.307115677049777
CVX,2020Q4,30.857142857142858,0.5958503662142454
CVX,2021Q1,-1.0571428571428572,-0.21990439168349127
CVX,2021Q2,-1.0338345864661653,-0.07174742366865919
CVX,2021Q3,-1.027231467473525,-0.06591251134240399
CVX,2021Q4,-1.0217917675544794,-0.09010994744882757
CVX,2022Q1,-1.015369836695485,-0.15964521478053534
CVX,2022Q2,-0.7440100882723834,-0.07129315813312358
CVX,2022Q3,-0.782422293676313,-0.08065282598492315
CVX,2022Q4,-0.7864281956864808,-0.09745740075906603
CVX,2023Q1,-0.23015419760137054,-0.04926972079970424
CVX,2023Q2,0.37244897959183654,-0.012816227620792367
CVX,2023Q3,0.4243570347957638,-0.022786980197075635
CVX,2023Q4,0.40365262765560933,-0.024578922561276938
CVX,2024Q1,0.028996865203761834,0.07994480750987323
CVX,2024Q2,-0.4903413498836307,-0.014623609009105214
CVX,2024Q3,0.14074717636837542,0.002764711249052814
CVX,2024Q4,0.2797270955165693,0.04600254992904702
CVX,2025Q1,-0.011799410029498449,-0.036171776870754
CVX,2025Q2,0.14726027397260286,-0.029985791942770748
CZR,2020Q1,1.3475177304964538,0.33761667170513004
CZR,2020Q2,-0.8631578947368422,-0.16778427782540564
CZR,2020Q3,1.1584615384615384,-0.048301052189427644
CZR,2020Q4,1.1055327868852458,-0.05668341777180458
CZR,2021Q1,1.094843462246777,0.1566021771072519
CZR,2021Q2,-4.696202531645569,-0.1669539692298914
CZR,2021Q3,-5.818181818181818,-0.19521051728463476
CZR,2021Q4,-2.7815126050420167,-0.17699886743226645
CZR,2022Q1,-2.6388140161725064,-0.3721343206947586
CZR,2022Q2,-0.8365019011406846,-0.0740665825581468
CZR,2022Q3,-0.3379501385041552,-0.06519616749029834
CZR,2022Q4,-0.45481927710843384,-0.08663276944593537
CZR,2023Q1,-0.4417910447761194,-0.05775137396141634
CZR,2023Q2,-11.475000000000001,-0.4498050413732774
CZR,2023Q3,-2.0120772946859904,-0.12391999170023485
CZR,2023Q4,-2.0,-0.12373202915894785
CZR,2024Q1,-2.0554156171284634,-1.135342158102886
CZR,2024Q2,363.0,14.095751280218613
CZR,2024Q3,5.232558139534884,0.23132240175214855
CZR,2024Q4,3.866141732283465,0.25850281688827537
CZR,2025Q1,3.935483870967742,2.183215061865477
CZR,2025Q2,-2.573170731707317,-0.189153198589513
D,2020Q1,-0.038548752834467105,-0.021831509718353122
D,2020Q2,-0.03416856492027323,-0.11566728872405356
D,2020Q3,0.20797720797720812,-0.09731637681331688
D,2020Q4,0.19774011299435032,-0.07659378185529403
D,2021Q1,-0.08290155440414504,-0.049453377769790544
D,2021Q2,-0.08290155440414504,-0.04702706503788309
D,2021Q3,-0.08290155440414504,-0.04042696760400569
D,2021Q4,-0.08290155440414504,-0.04375080066499514
D,2022Q1,-0.06310679611650491,-0.035005559998582125
D,2022Q2,-0.06310679611650491,-0.05087585023331225
D,2022Q3,-0.06310679611650491,-0.0556384041222833
D,2022Q4,-0.49029126213592233,-0.08779067304368522
D,2023Q1,-0.9158415841584159,-0.07674963588904396
D,2023Q2,-0.9109947643979058,-0.060155579760669466
D,2023Q3,-0.9098360655737705,-0.07816748626464878
D,2023Q4,-0.8862068965517241,-0.07778693499545766
D,2024Q1,-0.8858131487889274,-0.4534221222320794
D,2024Q2,-0.88,-0.029749814595624428
D,2024Q3,-0.8290909090909092,-0.040768710273860344
D,2024Q4,-0.8290909090909092,-0.019696524453690852
D,2025Q1,-0.8617647058823529,-0.5140705382998532
D,2025Q2,-0.8235294117647058,-0.0867849080959093
DAL,2020Q1,-0.42206896551724143,-0.12128968481013039
DAL,2020Q2,1.6023564064801177,-0.01278206326833269
DAL,2020Q3,1.4494505494505494,-0.03329510166697873
DAL,2020Q4,1.3895238095238096,-0.05045472170517837
DAL,2021Q1,-1.2382978723404254,-0.25159885580565006
DAL,2021Q2,-0.46927374301675967,-0.05707115725618639
DAL,2021Q3,-0.5028571428571428,-0.05176071481414764
DAL,2021Q4,-0.16888888888888884,-0.04799655741599288
DAL,2022Q1,-1.9846153846153847,-0.2865076733069426
DAL,2022Q2,-1.566778523489933,-0.0959643804133016
DAL,2022Q3,-1.6097472924187723,-0.1094233121015957
DAL,2022Q4,-1.5864583333333333,-0.12357259487554192
DAL,2023Q1,-0.6346441947565543,-0.06548024325385614
DAL,2023Q2,-0.6471971066907776,-0.05042549983285588
DAL,2023Q3,-0.7240356083086052,-0.07045516684995433
DAL,2023Q4,-0.696574225122349,-0.06996439513745122
DAL,2024Q1,-0.47923076923076924,-0.21637006535128853
DAL,2024Q2,-0.5172932330827068,-0.015669857375698194
DAL,2024Q3,-0.47029702970297027,-0.024663418653105427
DAL,2024Q4,-0.46942148760330576,0.0016144102329039556
DAL,2025Q1,-0.576259946949602,-0.3535435481488388
DAL,2025Q2,-0.3948863636363636,-0.06170579298315857
DASH,2020Q4,,
DASH,2021Q1,5.076923076923077,0.8532976527544099
DASH,2021Q2,1.5353535353535355,-0.004959069894057267
DASH,2021Q3,1.4732142857142856,0.0015694340311493296
DASH,2021Q4,1.452991452991453,0.03208627631890716
DASH,2022Q1,-0.19827586206896552,-0.05269754740079238
DASH,2022Q2,0.0733333333333334,-0.04678460825378349
DASH,2022Q3,0.4184100418410043,-0.03889350517391601
DASH,2022Q4,0.47547169811320755,-0.05626550169002622
DASH,2023Q1,-0.5793991416309013,-0.06326621773907776
DASH,2023Q2,-1.0674157303370788,-0.06592510976409237
DASH,2023Q3,-1.3144654088050314,-0.09496308938366536
DASH,2023Q4,-2.2,-0.13198223182607613
DASH,2024Q1,-24.666666666666668,-14.318509554008847
DASH,2024Q2,-11.923076923076922,-0.4584323340169746
DASH,2024Q3,-48.333333333333336,-2.1731063041329937
DASH,2024Q4,-6.68,-0.3663713709776259
DASH,2025Q1,-0.8638497652582159,-0.5152428770977934
DASH,2025Q2,-0.8638497652582159,-0.08914397770188079
DAY,2024Q1,-0.07926829268292677,0.016822351506115135
DAY,2024Q2,-0.07361963190184043,0.001553161034823138
DAY,2024Q3,-0.14204545454545456,-0.009929088870495281
DAY,2024Q4,-0.1748633879781421,0.019067404698088722
DAY,2025Q1,-0.13215859030837007,-0.1038445435855166
DAY,2025Q2,-0.13215859030837007,-0.04633407495488301
DD,2020Q1,0.0026385224274405768,-0.01115042669042845
DD,2020Q2,0.3240418118466898,-0.09314728076920342
DD,2020Q3,0.2624584717607974,-0.09450684408918283
DD,2020Q4,0.19122257053291533,-0.07673672930030984
DD,2021Q1,-0.0059171597633136145,-0.03598436543662991
DD,2021Q2,-0.057503506311360586,-0.046366819956256376
DD,2021Q3,-0.4329439252336449,-0.04987389926274308
DD,2021Q4,-0.42214285714285715,-0.060501361197554775
DD,2022Q1,-0.48905263157894735,-0.09075669138300577
DD,2022Q2,0.0514705882352942,-0.04744017623729028
DD,2022Q3,0.06716417910447764,-0.05110819013177461
DD,2022Q4,0.30303030303030304,-0.06189446526826309
DD,2023Q1,-0.10026385224274403,-0.044064177090780976
DD,2023Q2,-0.06575342465753418,-0.028979162708867044
DD,2023Q3,-0.011594202898550735,-0.040882711735193325
DD,2023Q4,-0.011594202898550735,-0.0417082751060494
DD,2024Q1,0.008695652173912986,0.06810847483079704
DD,2024Q2,-0.03333333333333336,0.0031170396611160363
DD,2024Q3,-0.07200000000000001,-0.006784936929867722
DD,2024Q4,-0.11224489795918366,0.022777641018562816
DD,2025Q1,-0.06436781609195388,-0.06572872027788644
DD,2025Q2,-0.06436781609195388,-0.0423677616375912
DDOG,2020Q1,0.7999999999999999,0.1956290723432916
DDOG,2020Q2,-1.25,-0.1921043083237537
DDOG,2020Q3,-1.0833333333333335,-0.1639076959362046
DDOG,2020Q4,-1.0555555555555556,-0.10408196696934137
DDOG,2021Q1,0.6923076923076923,0.08617544614258162
DDOG,2021Q2,0.375,-0.035123502683008415
DDOG,2021Q3,-0.18518518518518523,-0.043187394770311985
DDOG,2021Q4,-0.45,-0.06187685042579928
DDOG,2022Q1,-0.040000000000000036,-0.031981161310035866
DDOG,2022Q2,-0.3333333333333333,-0.05897876070035805
DDOG,2022Q3,-0.38461538461538464,-0.06681896604880312
DDOG,2022Q4,-0.47252747252747257,-0.0872108138708378
DDOG,2023Q1,-0.07547169811320761,-0.04307059560785136
DDOG,2023Q2,-0.16239316239316237,-0.03254368401866029
DDOG,2023Q3,-0.2575757575757576,-0.05109306507725383
DDOG,2023Q4,-0.35947712418300654,-0.05605879813119635
DDOG,2024Q1,-0.07692307692307684,0.0181896961025677
DDOG,2024Q2,-0.14838709677419354,-0.0013492460964039392
DDOG,2024Q3,-0.19999999999999993,-0.01253051244239673
DDOG,2024Q4,-0.2542372881355932,0.01436438603422925
DDOG,2025Q1,0.076923076923077,0.013713044112437704
DDOG,2025Q2,0.076923076923077,-0.034101091769084796
DE,2020Q1,0.05408271474019086,0.0021905793825127157
DE,2020Q2,0.5060606060606061,-0.08170410391144224
DE,2020Q3,0.5604395604395603,-0.07914032059696806
DE,2020Q4,0.31655629139072844,-0.07398781968031723
DE,2021Q1,-0.3391634980988594,-0.09428837707383317
DE,2021Q2,-0.45517241379310347,-0.0567045805322466
DE,2021Q3,-0.5172222222222222,-0.05214839908994733
DE,2021Q4,-0.539480657127716,-0.06629509534942951
DE,2022Q1,-0.14843049327354269,-0.046173394625354115
DE,2022Q2,-0.16454025516937976,-0.05391739546988799
DE,2022Q3,-0.18497854077253228,-0.05987653223755905
DE,2022Q4,-0.17398869073510223,-0.07746568319271645
DE,2023Q1,-0.20437457279562535,-0.04823656499928327
DE,2023Q2,-0.6137332022287775,-0.049191195980645516
DE,2023Q3,-0.6299843014128729,-0.06655122747958908
DE,2023Q4,-0.6523598820058997,-0.06814050867992794
DE,2024Q1,-0.3775800711743773,-0.15710407580244945
DE,2024Q2,-0.3559384164222874,-0.009406205514122114
DE,2024Q3,-0.3055335968379447,-0.017267631580999893
DE,2024Q4,-0.47901678657074337,0.0010458748574259452
DE,2025Q1,-0.31825313807531386,-0.2084774672124679
DE,2025Q2,-0.32315789473684203,-0.05750909240386014
DECK,2020Q1,-0.06753164556962025,-0.029347634097183106
DECK,2020Q2,-0.05557692307692307,-0.11701319165500546
DECK,2020Q3,0.041103896103896045,-0.10592183120136135
DECK,2020Q4,-0.13801075268817212,-0.08395771215496642
DECK,2021Q1,-0.25427906976744186,-0.07943719304591128
DECK,2021Q2,-0.07231404958677679,-0.04675183333673703
DECK,2021Q3,-0.1264591439688715,-0.04160249835721765
DECK,2021Q4,-0.09109311740890691,-0.04415527167386055
DECK,2022Q1,-0.10557768924302777,-0.04056448356486118
DECK,2022Q2,-0.10561056105610557,-0.05215035201009961
DECK,2022Q3,-0.10561056105610557,-0.0571164858688277
DECK,2022Q4,-0.10561056105610557,-0.07523363211631463
DECK,2023Q1,-0.12012987012987016,-0.044860336529330185
DECK,2023Q2,-0.12297734627831712,-0.03108984608639467
DECK,2023Q3,-0.12983827493261457,-0.04579085924916511
DECK,2023Q4,-0.1679639175257732,-0.04815868428942738
DECK,2024Q1,-0.2777852348993288,-0.09892011999307546
DECK,2024Q2,-0.28577433628318577,-0.006682497723582612
DECK,2024Q3,-0.08474576271186428,-0.007357059915225477
DECK,2024Q4,-0.12274368231046927,0.022155572824181707
DECK,2025Q1,-0.17487266553480466,-0.1278608225393768
DECK,2025Q2,-0.17487266553480466,-0.048833196809806224
DELL,2020Q1,-0.1907356948228882,-0.06129810110629218
DELL,2020Q2,0.3661710037174721,-0.0904986982668639
DELL,2020Q3,0.2894736842105262,-0.09311370233446074
DELL,2020Q4,0.15023474178403756,-0.07763570394160547
DELL,2021Q1,-0.008097165991902902,-0.03636577430418322
DELL,2021Q2,0.005025125628140708,-0.0447413319837916
DELL,2021Q3,-0.07192575406032474,-0.0401307530757407
DELL,2021Q4,-0.07727797001153401,-0.043473127545543236
DELL,2022Q1,0.21028744326777604,0.0007784221199649004
DELL,2022Q2,-0.057575757575757565,-0.050709998609163684
DELL,2022Q3,-0.11142857142857146,-0.05731880900290695
DELL,2022Q4,-0.08394698085419738,-0.07452647300366579
DELL,2023Q1,-0.16621983914209118,-0.04670745878906095
DELL,2023Q2,0.4358490566037737,-0.010477739015102917
DELL,2023Q3,0.36624775583482944,-0.0251990158126001
DELL,2023Q4,0.1984251968503938,-0.03304476204626229
DELL,2024Q1,0.14264264264264268,0.1462043569939889
DELL,2024Q2,-0.05437665782493371,0.002300156339293919
DELL,2024Q3,-0.07761966364812425,-0.007037188506784223
DELL,2024Q4,-0.0917197452229299,0.02399378607639271
DELL,2025Q1,-0.0893997445721584,-0.07980309210840705
DELL,2025Q2,-0.12473118279569893,-0.04589951102386174
DG,2020Q1,-0.11353383458646628,-0.041277367181751776
DG,2020Q2,-0.16109625668449198,-0.12364699231058741
DG,2020Q3,-0.2933558558558559,-0.12316951513485572
DG,2020Q4,-0.3860078277886497,-0.08939696298712772
DG,2021Q1,-0.4151910531220876,-0.10758998295182218
DG,2021Q2,-0.3231256599788807,-0.05327190651603418
DG,2021Q3,-0.37156862745098035,-0.04821750480308521
DG,2021Q4,-0.37156862745098035,-0.05800418090434667
DG,2022Q1,-0.28039215686274505,-0.0634455720525177
DG,2022Q2,-0.3611836379460401,-0.059813869372811045
DG,2022Q3,-0.36450216450216455,-0.0661195225158402
DG,2022Q4,-0.3656006914433881,-0.08372042830552125
DG,2023Q1,-0.19525547445255478,-0.04787110392610066
DG,2023Q2,-0.18973214285714288,-0.03355207229386929
DG,2023Q3,-0.09791252485089474,-0.04446566562042965
DG,2023Q4,0.2181208053691274,-0.032232298236602445
DG,2024Q1,0.09798657718120798,0.12016827500406063
DG,2024Q2,0.08482758620689658,0.007703942481633172
DG,2024Q3,0.09388038942976352,0.0006609873163543531
DG,2024Q4,0.35137457044673537,0.05024776669610218
DG,2025Q1,0.3702090592334495,0.17861507996556775
DG,2025Q2,0.3045454545454545,-0.020783325773448283
DGX,2020Q1,-0.013533834586466276,-0.015344398904524804
DGX,2020Q2,0.37815126050420167,-0.08974552221268774
DGX,2020Q3,-0.21718377088305502,-0.11924141305839348
DGX,2020Q4,-0.34268537074148303,-0.088446783593078
DGX,2021Q1,0.010849909584086728,-0.0330508376108319
DGX,2021Q2,0.0,-0.0448719646398294
DGX,2021Q3,0.0,-0.038189623259082005
DGX,2021Q4,-0.19044170890658949,-0.049060761018087644
DGX,2022Q1,0.5734806629834253,0.048315999024116596
DGX,2022Q2,0.5311827956989247,-0.03305570790541903
DGX,2022Q3,0.4680412371134022,-0.037167564803796856
DGX,2022Q4,0.4456852791878173,-0.057237812701407896
DGX,2023Q1,0.14367816091954025,-0.034287847614922276
DGX,2023Q2,0.13974799541809838,-0.021399318141653252
DGX,2023Q3,0.142365097588978,-0.034492074598449524
DGX,2023Q4,0.142365097588978,-0.035357297948492336
DGX,2024Q1,-0.004571428571428474,0.06037329264482909
DGX,2024Q2,-0.015819209039547887,0.0037969225397754274
DGX,2024Q3,-0.021348314606741515,-0.004511319091869055
DGX,2024Q4,-0.021348314606741515,0.02816339536778341
DGX,2025Q1,-0.07843137254901959,-0.07363605042996767
DGX,2025Q2,-0.07843137254901959,-0.04319059441843643
DHI,2020Q1,-0.17500000000000002,-0.05721736835967134
DHI,2020Q2,-0.067391304347826,-0.1177559394296615
DHI,2020Q3,-0.2704081632653061,-0.12198613044810146
DHI,2020Q4,-0.17820512820512815,-0.08483928420733933
DHI,2021Q1,-0.28777777777777774,-0.08529804982657696
DHI,2021Q2,-0.39126305792972454,-0.05504319940072905
DHI,2021Q3,-0.4297153024911032,-0.049786765301421884
DHI,2021Q4,-0.1767676767676767,-0.04838558467246607
DHI,2022Q1,-0.26999360204734485,-0.06208452764861573
DHI,2022Q2,-0.3434982738780207,-0.059283562752683344
DHI,2022Q3,-0.3323581041544763,-0.06500170274323287
DHI,2022Q4,0.6898669396110545,-0.04926704864945278
DHI,2023Q1,0.8243093922651934,-0.007010565268449891
DHI,2023Q2,0.48738738738738757,-0.008576766571945747
DHI,2023Q3,0.24322289156626523,-0.030305607384839922
DHI,2023Q4,-0.006470165348670011,-0.041496903364746936
DHI,2024Q1,-0.02263083451202265,0.0498440136118437
DHI,2024Q2,-0.02676056338028162,0.0033721888014034782
DHI,2024Q3,-0.053424657534246536,-0.005951139798554649
DHI,2024Q4,0.017021276595744695,0.030436849276335123
DHI,2025Q1,0.11595330739299613,0.03565805632749613
DHI,2025Q2,0.15645161290322576,-0.029448023633946153
DHR,2020Q1,-0.18899082568807343,-0.06084560474708154
DHR,2020Q2,-0.10707070707070712,-0.12025050832805026
DHR,2020Q3,-0.1919561243144424,-0.11794045390904359
DHR,2020Q4,-0.26942148760330575,-0.08683990723308366
DHR,2021Q1,-0.16973684210526316,-0.06464587965873284
DHR,2021Q2,-0.2894144144144145,-0.05239555239629485
DHR,2021Q3,-0.3357894736842106,-0.047251898211971226
DHR,2021Q4,-0.35743380855397155,-0.05730625250459201
DHR,2022Q1,-0.03919694072657745,-0.03187605061441548
DHR,2022Q2,-0.02142161635832511,-0.04962589424134314
DHR,2022Q3,-0.03272377285851779,-0.05458182496638308
DHR,2022Q4,-0.04376784015223588,-0.07321491483918062
DHR,2023Q1,0.09281437125748501,-0.03632628765106406
DHR,2023Q2,0.17868675995694297,-0.01996307608193828
DHR,2023Q3,0.2386877828054298,-0.030493853462695508
DHR,2023Q4,0.3208685162846804,-0.027993851043418345
DHR,2024Q1,-0.0065530799475753375,0.05921791907638582
DHR,2024Q2,-0.002631578947368365,0.004308854724300785
DHR,2024Q3,0.0,-0.0035530507040701527
DHR,2024Q4,0.012016021361815735,0.03014028064690085
DHR,2025Q1,-0.01837270341207345,-0.039867655727655604
DHR,2025Q2,-0.022222222222222213,-0.03990190057960953
DIS,2020Q1,-0.48878504672897194,-0.13859114498657746
DIS,2020Q2,0.6183431952662721,-0.07464511018567484
DIS,2020Q3,-0.9746835443037974,-0.1583047580351809
DIS,2020Q4,-0.5,-0.09189712157693873
DIS,2021Q1,-0.47044334975369456,-0.11725679748272261
DIS,2021Q2,-0.5520833333333334,-0.05922386696514919
DIS,2021Q3,-0.568273092369478,-0.0535261582459528
DIS,2021Q4,-0.7378048780487805,-0.07608765846244672
DIS,2022Q1,-0.7293064876957495,-0.12220300023924834
DIS,2022Q2,-0.754320987654321,-0.07160233685179072
DIS,2022Q3,-0.7415584415584415,-0.07923177272070654
DIS,2022Q4,-0.7584951456310679,-0.09654558882832055
DIS,2023Q1,-0.4435096153846154,-0.05782024816753764
DIS,2023Q2,-0.41687657430730485,-0.04193021140388963
DIS,2023Q3,-0.37601078167115903,-0.05600913874658391
DIS,2023Q4,-0.47742663656884876,-0.060924335039557125
DIS,2024Q1,-0.4263440860215054,-0.18553523908561786
DIS,2024Q2,-0.43604651162790703,-0.012515931210864072
DIS,2024Q3,-0.46111111111111114,-0.024251087489656438
DIS,2024Q4,-0.48404255319148937,0.000748090898584513
DIS,2025Q1,-0.4039162112932605,-0.2566421120406894
DIS,2025Q2,-0.40164835164835166,-0.06210142444501051
DLR,2020Q1,0.910569105691057,0.224302923446567
DLR,2020Q2,0.40718562874251507,-0.0879201864711823
DLR,2020Q3,0.5771812080536913,-0.0782769741258829
DLR,2020Q4,1.2169811320754718,-0.05423905223211693
DLR,2021Q1,-0.1525423728813559,-0.061637574935165855
DLR,2021Q2,-0.5024875621890547,-0.05793458032989798
DLR,2021Q3,-0.5575221238938053,-0.05323601147253721
DLR,2021Q4,-0.6,-0.0692833308855774
DLR,2022Q1,-0.6,-0.10527835305598052
DLR,2022Q2,4.2566371681415935,0.0786543541035735
DLR,2022Q3,4.5514018691588785,0.10483258090943864
DLR,2022Q4,3.125,0.03022242253291515
DLR,2023Q1,-0.04237288135593224,-0.04174411258967224
DLR,2023Q2,0.1188118811881187,-0.022171539042347144
DLR,2023Q3,0.16494845360824734,-0.03355467079632754
DLR,2023Q4,-0.6378205128205129,-0.06754074496776974
DLR,2024Q1,1.5,0.937592202757262
DLR,2024Q2,0.7751479289940829,0.03450157015507755
DLR,2024Q3,0.9108280254777069,0.03733156804053815
DLR,2024Q4,1.0833333333333335,0.09361738462091836
DLR,2025Q1,0.2105263157894737,0.0888323727352625
DLR,2025Q2,0.2880000000000001,-0.021751369839367662
DLTR,2020Q1,0.14978902953586495,0.02701006763777786
DLTR,2020Q2,-0.018556701030927807,-0.11468580040941767
DLTR,2020Q3,-0.06299212598425202,-0.11128993686187885
DLTR,2020Q4,-0.08986615678776302,-0.08290177013141928
DLTR,2021Q1,-0.15452930728241565,-0.06198520440056482
DLTR,2021Q2,-0.08130081300813008,-0.046985452326945065
DLTR,2021Q3,-0.056761268781302145,-0.039721494460186885
DLTR,2021Q4,0.021699819168173616,-0.03858594713546628
DLTR,2022Q1,0.016187050359712365,-0.02462695951743785
DLTR,2022Q2,-0.2676767676767677,-0.05701000782150225
DLTR,2022Q3,-0.2839506172839506,-0.06331831721630163
DLTR,2022Q4,-0.20438957475994515,-0.07845805204266558
DLTR,2023Q1,-0.19444444444444448,-0.047838600723920315
DLTR,2023Q2,0.08584337349397594,-0.02338757036632837
DLTR,2023Q3,0.19370860927152317,-0.03236087660358795
DLTR,2023Q4,0.20973154362416108,-0.03257836378472024
DLTR,2024Q1,0.2117647058823529,0.18650499000377138
DLTR,2024Q2,-0.15251798561151086,-0.0015096035625853227
DLTR,2024Q3,-0.11428571428571438,-0.008683028840256775
DLTR,2024Q4,0.09074074074074061,0.03480483440842377
DLTR,2025Q1,0.08872458410351193,0.020348521692575113
DLTR,2025Q2,-0.019230769230769332,-0.03972687617584371
DOC,2020Q1,4.959615384615385,1.2743408104902523
DOC,2020Q2,0.2580645161290323,-0.09729514839328332
DOC,2020Q3,-4.375,-0.33365495535508244
DOC,2020Q4,-4.375,-0.17688641818894724
DOC,2021Q1,-4.46875,-0.8167913178900914
DOC,2021Q2,-1.3142857142857143,-0.07903800273611629
DOC,2021Q3,-1.3333333333333333,-0.07417357813993784
DOC,2021Q4,-1.3333333333333333,-0.1054927909111593
DOC,2022Q1,-1.3333333333333333,-0.2012627708185271
DOC,2022Q2,-1.6,-0.09696054700936076
DOC,2022Q3,-0.5384615384615385,-0.07216901426451296
DOC,2022Q4,-0.7142857142857143,-0.09510247084184222
DOC,2023Q1,-0.09302325581395345,-0.04377399970242561
DOC,2023Q2,1.3,0.021396151837543533
DOC,2023Q3,1.1904761904761905,0.009013563920483126
DOC,2023Q4,1.4210526315789473,0.017389858568246243
DOC,2024Q1,1.4210526315789473,0.8915630657103646
DOC,2024Q2,0.5135135135135137,0.024345152593486193
DOC,2024Q3,0.5555555555555558,0.02138434301350369
DOC,2024Q4,0.43589743589743596,0.055255869018767396
DOC,2025Q1,0.5652173913043477,0.2882598393689804
DOC,2025Q2,0.5652173913043477,-0.005531890955630925
DOV,2020Q1,-0.48762698412698413,-0.13829082497937353
DOV,2020Q2,-0.24017418032786886,-0.12861847160042503
DOV,2020Q3,-0.2896647509578544,-0.12297916933009721
DOV,2020Q4,-0.32582727272727274,-0.08807703962083438
DOV,2021Q1,-0.44527906976744186,-0.11285411302866864
DOV,2021Q2,-0.5597697841726619,-0.05942368316138964
DOV,2021Q3,-0.5920533333333334,-0.05416793858437723
DOV,2021Q4,-0.5925965379494008,-0.06891777357216092
DOV,2022Q1,-0.6060581395348837,-0.10607128986868063
DOV,2022Q2,-0.4891345029239767,-0.06365055548726688
DOV,2022Q3,-0.4861294117647059,-0.07034914815763148
DOV,2022Q4,-0.4830887573964497,-0.08755556338900468
DOV,2023Q1,-0.5135968819599109,-0.06062909688211554
DOV,2023Q2,-0.4691222222222222,-0.04385727298021695
DOV,2023Q3,-0.46315730337078653,-0.05962647005523585
DOV,2023Q4,-0.45643913538111486,-0.06005857934818013
DOV,2024Q1,-0.4720552486187846,-0.21218648041061808
DOV,2024Q2,-0.5136373626373626,-0.015527939705097424
DOV,2024Q3,-0.5162950819672131,-0.02672814742430436
DOV,2024Q4,-0.4602560975609755,0.002157472881269792
DOV,2025Q1,-0.5446808510638299,-0.33578798696946344
DOV,2025Q2,-0.5446808510638299,-0.07046999249567254
DOW,2020Q1,-0.8674137931034483,-0.23678081767233258
DOW,2020Q2,0.4112142857142858,-0.08766691243744135
DOW,2020Q3,1.469625,-0.032254729710203774
DOW,2020Q4,0.3038194444444446,-0.07426717339980612
DOW,2021Q1,-0.7234195402298851,-0.1615169289732234
DOW,2021Q2,-0.8434959349593495,-0.0667993993936544
DOW,2021Q3,-0.8799404761904762,-0.061937427053889674
DOW,2021Q4,-0.8875696767001116,-0.08348252549427132
DOW,2022Q1,-0.8494776119402986,-0.13793193941081702
DOW,2022Q2,-0.42364197530864195,-0.06168672139090731
DOW,2022Q3,-0.4127672955974843,-0.06779795757607406
DOW,2022Q4,-0.27390625,-0.08072726839189692
DOW,2023Q1,-0.017365269461077793,-0.04074189632475253
DOW,2023Q2,0.025624999999999953,-0.025608703003790315
DOW,2023Q3,0.42695652173913057,-0.022679079097602233
DOW,2023Q4,0.46599099099099095,-0.022007401904007053
DOW,2024Q1,-0.5862582781456953,-0.2787709277759753
DOW,2024Q2,-0.5792929292929293,-0.018076630973300832
DOW,2024Q3,-0.5087209302325582,-0.02638816413731364
DOW,2024Q4,-0.39354066985645925,0.006110458699521199
DOW,2025Q1,-0.4336158192090396,-0.2733409183415267
DOW,2025Q2,-0.2405303030303031,-0.052674704227156983
DPZ,2020Q1,-0.11142061281337041,-0.04072934604970737
DPZ,2020Q2,-0.1284153005464481,-0.12159240249428052
DPZ,2020Q3,-0.24228028503562948,-0.12053560986802384
DPZ,2020Q4,-0.22697899838449115,-0.08590902792852372
DPZ,2021Q1,-0.22760290556900728,-0.07476999281310508
DPZ,2021Q2,-0.04545454545454544,-0.04605359639217134
DPZ,2021Q3,-0.08963997060984562,-0.04060882375254145
DPZ,2021Q4,-0.09164222873900293,-0.044182384889437876
DPZ,2022Q1,-0.09164222873900293,-0.03874050120659056
DPZ,2022Q2,0.07086614173228349,-0.04685858852550016
DPZ,2022Q3,0.0768012668250197,-0.050773057386009096
DPZ,2022Q4,0.12211221122112216,-0.06780013164812732
DPZ,2023Q1,0.1230388109000826,-0.0351149994586826
DPZ,2023Q2,-0.09384384384384384,-0.030015267525961464
DPZ,2023Q3,-0.11575091575091576,-0.04520611249817226
DPZ,2023Q4,-0.17101648351648352,-0.048284605729818096
DPZ,2024Q1,-0.17158544955387783,-0.037001849988862016
DPZ,2024Q2,-0.07793840351979889,0.0013855101245842548
DPZ,2024Q3,-0.09164086687306494,-0.007666562584170255
DPZ,2024Q4,-0.12260765550239229,0.022163632609777505
DPZ,2025Q1,-0.12155688622754487,-0.0978836634484277
DPZ,2025Q2,-0.04464796794504852,-0.04121398964982266
DRI,2020Q1,-0.36463223787167437,-0.10639463645032823
