m01p01,0p1,0p2,ticker,event_date
0.04226252109222326,0.03752141847761272,0.03752141847761272,DPZ,2024-10-10 00:00:00
-0.1647741899640296,-0.1406412988958523,-0.1406412988958523,DPZ,2024-07-18 00:00:00
0.06384941141666864,0.06384941141666864,0.039928012247165655,DPZ,2024-04-29 00:00:00
0.025137220313108014,0.025137220313108014,0.029722316738553037,DPZ,2024-02-26 00:00:00
-0.009224236085726579,-0.006697960598172736,-0.006697960598172736,DPZ,2023-10-12 00:00:00
,,,DRI,2025-06-20 00:00:00
,,,DRI,2025-03-20 00:00:00
0.1598919625641017,0.16874109495219966,0.16874109495219966,DRI,2024-12-19 00:00:00
0.05258122265003408,0.06585685140394179,0.06585685140394179,DRI,2024-09-19 00:00:00
0.006838400511769004,0.006838400511769004,0.006838400511769004,DRI,2024-06-20 00:00:00
-0.05563858445947334,-0.05111338783643275,-0.05111338783643275,DRI,2024-03-21 00:00:00
-0.010266235230088204,0.0003660187053263807,0.0003660187053263807,DRI,2023-12-15 00:00:00
,,,DTE,2025-05-02 00:00:00
,,,DTE,2025-05-01 00:00:00
,,,DTE,2025-02-28 00:00:00
,,,DTE,2025-02-13 00:00:00
-0.024328526870915322,-0.020622695904836372,-0.020622695904836372,DTE,2024-10-31 00:00:00
-0.010753153481238256,-0.018448597365892425,-0.018448597365892425,DTE,2024-10-24 00:00:00
0.028689252054325844,0.059458044273661845,0.059458044273661845,DTE,2024-08-01 00:00:00
0.019196542982882668,-0.010324413007968651,-0.010324413007968651,DTE,2024-07-25 00:00:00
0.026013595899723636,0.01940820480132885,0.01940820480132885,DTE,2024-05-02 00:00:00
0.0030851528192687213,-0.009434083021900908,-0.009434083021900908,DTE,2024-04-25 00:00:00
0.002124675137154297,-0.004532149604611983,-0.004532149604611983,DTE,2024-03-01 00:00:00
0.011560370120344467,-0.0045962839881527546,-0.0045962839881527546,DTE,2024-02-08 00:00:00
0.01198709985489577,0.00883145082396632,0.00883145082396632,DTE,2023-11-02 00:00:00
-0.0013831399367903391,0.0076631548728834905,0.01068947386109852,DTE,2023-11-01 00:00:00
,,,DUK,2025-05-06 00:00:00
,,,DUK,2025-02-13 00:00:00
-0.012681617685173684,0.007978163306223545,0.007978163306223545,DUK,2024-11-07 00:00:00
0.017317624037575242,0.02652582191658746,0.004262647995509964,DUK,2024-08-06 00:00:00
0.019095885399228112,0.017722875831047945,0.020252049112006815,DUK,2024-05-07 00:00:00
-0.022315906088454438,-0.031155818592205137,-0.031155818592205137,DUK,2024-02-08 00:00:00
-0.011000548323872684,-0.01887436623118399,-0.01887436623118399,DUK,2023-11-02 00:00:00
,,,DVA,2025-05-12 00:00:00
,,,DVA,2025-02-13 00:00:00
-0.10826044028411144,-0.10252195495119724,-0.1095773362251454,DVA,2024-10-29 00:00:00
-0.023427865951181986,-0.010087487229278729,0.009738985780052984,DVA,2024-08-06 00:00:00
-0.04387618497131908,-0.03978193503145963,-0.03978193503145963,DVA,2024-05-02 00:00:00
0.11241884892450338,0.07899474164193929,0.041818392155824405,DVA,2024-02-13 00:00:00
0.07462960839325508,0.0735627034143373,0.07397913141003035,DVA,2023-11-07 00:00:00
,,,DVN,2025-05-06 00:00:00
,,,DVN,2025-02-18 00:00:00
-0.013267011923813476,-0.038376491612640715,-0.05278091708477828,DVN,2024-11-05 00:00:00
0.030545159364637642,0.038853169995985114,0.07429545786989605,DVN,2024-08-06 00:00:00
-0.026864138192804518,-0.01053522129329987,-0.0168160611803261,DVN,2024-05-01 00:00:00
0.027926748350163795,0.02127486148179538,0.008138350007881011,DVN,2024-02-27 00:00:00
-0.04344646454163804,-0.04325866806353854,-0.03453579033456869,DVN,2023-11-07 00:00:00
,,,DXCM,2025-05-01 00:00:00
,,,DXCM,2025-02-13 00:00:00
,,,DXCM,2025-01-13 00:00:00
0.010860423572213805,0.018364070145879777,0.018364070145879777,DXCM,2024-10-24 00:00:00
-0.4139176559131042,-0.4321677711467475,-0.4321677711467475,DXCM,2024-07-25 00:00:00
-0.0736090667497718,-0.10620531162847704,-0.10620531162847704,DXCM,2024-04-25 00:00:00
-0.077826789557795,-0.08623737956202922,-0.08623737956202922,DXCM,2024-02-08 00:00:00
0.006494332652597217,0.006494332652597217,-0.011852910812465891,DXCM,2024-01-08 00:00:00
0.10338980175076085,0.0900743355693075,0.0900743355693075,DXCM,2023-10-26 00:00:00
,,,EA,2025-05-06 00:00:00
,,,EA,2025-02-04 00:00:00
,,,EA,2025-01-22 00:00:00
0.02735095065590807,0.03704488396733281,0.05887276706382786,EA,2024-10-29 00:00:00
0.034894490084669036,0.015428300780691804,0.014572223164199283,EA,2024-07-30 00:00:00
-0.03986146584474263,-0.04206484077295208,-0.029939497384475704,EA,2024-05-07 00:00:00
-0.007784145808775128,0.004406861246360026,-0.0040353793924128665,EA,2024-01-30 00:00:00
0.027049217134507565,0.01329681176251013,0.018283655457371574,EA,2023-11-01 00:00:00
,,,ECL,2025-04-29 00:00:00
,,,ECL,2025-03-28 00:00:00
,,,ECL,2025-02-11 00:00:00
-0.0043795923383125514,-0.015408483903923955,-0.03438984526263534,ECL,2024-10-29 00:00:00
-0.07658481040416075,-0.0835872618789632,-0.030318393967852617,ECL,2024-07-30 00:00:00
0.01957059956013714,0.017213961722275364,0.02783131171570896,ECL,2024-04-30 00:00:00
0.011092886925144598,0.01342158669173451,0.01342158669173451,ECL,2024-03-15 00:00:00
0.06994959495944932,0.06994711979157818,0.060833336111374925,ECL,2024-02-13 00:00:00
0.039155233820777346,0.040625825590247994,0.04496557180270122,ECL,2023-10-31 00:00:00
,,,ED,2025-05-01 00:00:00
,,,ED,2025-02-20 00:00:00
-0.015524915710929494,0.010463613360052974,0.010463613360052974,ED,2024-11-07 00:00:00
0.04197056641928123,0.07104650144423938,0.07104650144423938,ED,2024-08-01 00:00:00
0.01630980963927245,0.012625881242878488,0.012625881242878488,ED,2024-05-02 00:00:00
-0.001943326432351582,-0.00132846351576809,-0.00132846351576809,ED,2024-02-15 00:00:00
0.00862979225435782,-0.008306760104312062,-0.008306760104312062,ED,2023-11-02 00:00:00
,,,EFX,2025-04-22 00:00:00
,,,EFX,2025-02-06 00:00:00
-0.05063485875658683,-0.04510352602118243,-0.04026854356672165,EFX,2024-10-16 00:00:00
0.036976142736701606,0.04323019758939204,0.036294692857332715,EFX,2024-07-17 00:00:00
-0.09603227864496125,-0.08337423516186955,-0.08897981539270283,EFX,2024-04-17 00:00:00
0.004826738634513106,0.019431113655895192,-0.007418481257701212,EFX,2024-02-07 00:00:00
0.024050484331690516,0.023148970016557874,0.02225924330961658,EFX,2023-10-18 00:00:00
,,,EG,2025-04-30 00:00:00
,,,EG,2025-02-03 00:00:00
,,,EG,2025-01-27 00:00:00
-0.05615775003007918,-0.050911903455935915,-0.059526647808480805,EG,2024-10-30 00:00:00
-0.03185706534285707,-0.06780003431327714,-0.07989580770984944,EG,2024-07-31 00:00:00
0.006350112317948694,0.006350112317948694,0.021824334675921632,EG,2024-04-29 00:00:00
-0.08014576534694934,-0.07116613058068764,-0.07410736097671838,EG,2024-02-07 00:00:00
-0.009060673698807972,-0.022868475198302263,-0.008188295809788563,EG,2023-10-25 00:00:00
,,,EIX,2025-04-29 00:00:00
,,,EIX,2025-02-27 00:00:00
-0.0158765498984834,-0.015169035337378498,-0.0262479030053982,EIX,2024-10-29 00:00:00
0.04344034849291585,0.021635914579314425,0.021635914579314425,EIX,2024-07-25 00:00:00
0.024178819446365626,0.00428444488557468,0.015447311270681078,EIX,2024-04-30 00:00:00
0.024485918337083377,0.004225759283366078,0.004225759283366078,EIX,2024-02-22 00:00:00
-0.023808520812056172,-0.01792808582374407,-0.022698907378609665,EIX,2023-11-01 00:00:00
,,,ELV,2025-04-22 00:00:00
,,,ELV,2025-04-17 00:00:00
,,,ELV,2025-01-23 00:00:00
-0.11780684469956143,-0.1381853944701142,-0.1381853944701142,ELV,2024-10-17 00:00:00
-0.033482730332077965,-0.07796806281389618,-0.07811571740980075,ELV,2024-07-17 00:00:00
0.04477132498575795,0.042544647757324965,0.042544647757324965,ELV,2024-04-18 00:00:00
-0.0011505324398001148,0.008161611579359164,0.017180604673890217,ELV,2024-01-24 00:00:00
0.016471861959471302,0.009034839050298702,-0.002231949144770831,ELV,2023-10-18 00:00:00
,,,EMN,2025-04-24 00:00:00
,,,EMN,2025-01-30 00:00:00
-0.0287084199670327,-0.026337869542493925,-0.026337869542493925,EMN,2024-10-31 00:00:00
0.02157740459518266,0.0267174955426799,0.0267174955426799,EMN,2024-07-25 00:00:00
-0.011730510763207184,-0.00443408832568291,-0.00443408832568291,EMN,2024-04-25 00:00:00
-0.007685287584167481,-0.012662419963702471,-0.012662419963702471,EMN,2024-02-01 00:00:00
0.05133284896217757,0.0663441601146177,0.0663441601146177,EMN,2023-10-26 00:00:00
,,,EMR,2025-05-07 00:00:00
,,,EMR,2025-02-05 00:00:00
0.10857815416583093,0.09498572924048876,0.09871254567783389,EMR,2024-11-05 00:00:00
-0.03666538450753683,-0.041367865518560004,-0.05407909473603916,EMR,2024-08-07 00:00:00
0.07582209607284246,0.06303574964331657,0.060201005118875155,EMR,2024-05-08 00:00:00
0.09079218106997738,0.08120256812930828,0.08554344776814712,EMR,2024-02-07 00:00:00
-0.0752116874969725,-0.07543854119582849,-0.059697961047150624,EMR,2023-11-07 00:00:00
,,,ENPH,2025-04-22 00:00:00
,,,ENPH,2025-02-04 00:00:00
-0.09930092562464812,-0.10549581697599125,-0.07532046336226872,ENPH,2024-10-22 00:00:00
0.09573468125588527,0.12347093863282887,0.09444078218613483,ENPH,2024-07-23 00:00:00
-0.04210792046793929,-0.06009715455361999,-0.035194432195830155,ENPH,2024-04-23 00:00:00
0.176540101698352,0.18885001513955432,0.15806527728617795,ENPH,2024-02-06 00:00:00
-0.08063367203155353,-0.11234255523884651,-0.11234255523884651,ENPH,2023-10-26 00:00:00
,,,EOG,2025-05-01 00:00:00
,,,EOG,2025-04-10 00:00:00
,,,EOG,2025-02-27 00:00:00
0.07317690206446717,0.06741917320107808,0.06741917320107808,EOG,2024-11-07 00:00:00
-0.006235442965200641,-0.004402745507324075,-0.004402745507324075,EOG,2024-08-01 00:00:00
-0.014762758398142176,-0.010102206899637036,-0.010102206899637036,EOG,2024-05-02 00:00:00
-0.017883760720668284,-0.04059802775946248,-0.04059802775946248,EOG,2024-02-22 00:00:00
-0.06186370033316586,-0.04004340629157244,-0.04004340629157244,EOG,2023-11-02 00:00:00
,,,EPAM,2025-05-08 00:00:00
,,,EPAM,2025-02-20 00:00:00
0.19431160779501783,0.15208995662903785,0.15208995662903785,EPAM,2024-11-07 00:00:00
-0.06319752305365721,-0.0976123602356281,-0.0976123602356281,EPAM,2024-08-08 00:00:00
-0.266055662727131,-0.26857290512808824,-0.26857290512808824,EPAM,2024-05-09 00:00:00
0.10224114020009897,0.11173861764905826,0.11173861764905826,EPAM,2024-02-15 00:00:00
0.06468020907729367,0.07322684049177713,0.07322684049177713,EPAM,2023-11-02 00:00:00
,,,EQIX,2025-04-30 00:00:00
,,,EQIX,2025-02-12 00:00:00
0.011979507935035315,0.020079868032095632,-0.005053185301347143,EQIX,2024-10-30 00:00:00
0.030905885216347358,0.023233380152518922,0.03220711986242196,EQIX,2024-08-07 00:00:00
0.11373709919715352,0.08522012487285802,0.0666496312627178,EQIX,2024-05-08 00:00:00
0.022577405425095842,0.027182876765425162,0.009312938741485859,EQIX,2024-02-14 00:00:00
0.055661532684187345,0.062384555226145194,0.05747357435057791,EQIX,2023-10-25 00:00:00
,,,EQR,2025-04-29 00:00:00
,,,EQR,2025-02-03 00:00:00
-0.05600844748889719,-0.04882875972662036,-0.06603782321743365,EQR,2024-10-30 00:00:00
-0.004484098933391467,-0.004484098933391467,-0.022072398718115845,EQR,2024-07-29 00:00:00
0.0348817324686377,0.028538968318530887,0.04079134847696564,EQR,2024-04-23 00:00:00
0.02522071964201473,0.027703507627499357,0.03397228543401077,EQR,2024-01-30 00:00:00
-0.043380112444862555,-0.034897520898420104,-0.03903859301294394,EQR,2023-10-31 00:00:00
,,,EQT,2025-04-22 00:00:00
,,,EQT,2025-04-10 00:00:00
,,,EQT,2025-02-18 00:00:00
,,,EQT,2025-01-30 00:00:00
0.023693265442218496,0.036980832866346944,-0.0025885769987267285,EQT,2024-10-29 00:00:00
0.0032625953244409187,-0.0009752882806663213,-0.0009752882806663213,EQT,2024-10-17 00:00:00
-0.01962752881921087,-0.016831921567537617,-0.044476446175386194,EQT,2024-07-23 00:00:00
-0.010262497153455948,-0.00297243538144869,-0.00297243538144869,EQT,2024-07-11 00:00:00
0.05369731516324735,0.02717613674962653,0.058336083450671324,EQT,2024-04-23 00:00:00
0.009697915952957381,-0.005227255139303279,-0.005227255139303279,EQT,2024-04-11 00:00:00
-0.03738559877785984,-0.037454499800357366,-0.010341796796012118,EQT,2024-02-13 00:00:00
-0.056963244346475664,-0.02914913663865343,-0.03843261978354927,EQT,2024-01-17 00:00:00
0.003496979675627878,0.001493961521685126,-0.006024847989778179,EQT,2023-10-25 00:00:00
-0.01302255144839446,0.00855534168414817,0.00855534168414817,EQT,2023-10-12 00:00:00
,,,ERIE,2025-04-24 00:00:00
,,,ERIE,2025-02-27 00:00:00
-0.08899940955594501,-0.08179225655073707,-0.08179225655073707,ERIE,2024-10-31 00:00:00
0.0969317616196726,0.09090501091262793,0.09090501091262793,ERIE,2024-07-25 00:00:00
-0.01856391118641034,-0.010279286608960016,-0.010279286608960016,ERIE,2024-04-25 00:00:00
0.10274475786470948,0.10274475786470948,0.1542537172320119,ERIE,2024-02-26 00:00:00
-0.05220598798239323,-0.0629444273000231,-0.0629444273000231,ERIE,2023-10-26 00:00:00
,,,ES,2025-05-01 00:00:00
,,,ES,2025-02-11 00:00:00
-0.023874498279900645,-0.023874498279900645,-0.06208779686695344,ES,2024-11-04 00:00:00
0.007301176231817112,0.007301176231817112,-0.012625424768972037,ES,2024-09-30 00:00:00
0.03960202337092007,0.0027662614121080134,0.028643990026481554,ES,2024-07-31 00:00:00
0.014508739055187025,0.0017788253649282937,-0.013074240318566546,ES,2024-05-01 00:00:00
0.05695174202217279,0.05148051092057876,0.060404550855556884,ES,2024-02-14 00:00:00
0.02883718224948858,0.03156299107986357,0.03874581969720408,ES,2024-01-24 00:00:00
-0.06872361607744412,-0.06872361607744412,-0.06219614539115799,ES,2024-01-08 00:00:00
0.011230914442386324,0.011230914442386324,-0.0009214287056897672,ES,2023-11-06 00:00:00
,,,ESS,2025-04-29 00:00:00
,,,ESS,2025-02-04 00:00:00
-0.012777582954949948,-0.01796996735449272,-0.044793981998453844,ESS,2024-10-29 00:00:00
-0.036901696022998996,-0.041302388350066735,0.017668926322682584,ESS,2024-07-30 00:00:00
-0.0034457382595892774,-0.007423888324834561,0.0067687588392693196,ESS,2024-04-30 00:00:00
-0.026786762063871008,-0.012134895896712551,-0.018560262420329536,ESS,2024-02-06 00:00:00
0.0022750520812953746,0.00032810216864367393,0.00032810216864367393,ESS,2023-10-26 00:00:00
,,,ETN,2025-05-02 00:00:00
,,,ETN,2025-01-31 00:00:00
-0.006347399794709612,-0.00398678174148988,-0.00398678174148988,ETN,2024-10-31 00:00:00
-0.003435511827370466,-0.04162627541462269,-0.04162627541462269,ETN,2024-08-01 00:00:00
-0.02302288095584831,-0.022770098638407777,-0.027283964292582653,ETN,2024-04-30 00:00:00
0.07394912613041542,0.06773318386523823,0.06773318386523823,ETN,2024-02-01 00:00:00
0.07265153024354626,0.07233144814456588,0.0518529009202604,ETN,2023-10-31 00:00:00
,,,ETR,2025-04-29 00:00:00
,,,ETR,2025-02-18 00:00:00
0.0849372513018215,0.08882562126896984,0.08882562126896984,ETR,2024-10-31 00:00:00
0.04270058309866879,0.07376461795553675,0.07376461795553675,ETR,2024-08-01 00:00:00
0.001512344998472052,0.006620032806162879,-0.001268331174877818,ETR,2024-04-24 00:00:00
0.038213156499000825,0.017346363491099366,0.017346363491099366,ETR,2024-04-18 00:00:00
0.01993163238952111,0.011602018119177271,0.011602018119177271,ETR,2024-02-22 00:00:00
0.005459821097798259,0.006427376032927007,-0.008304025476384976,ETR,2023-11-01 00:00:00
0.02178138541213611,0.02178138541213611,0.042475621521136445,ETR,2023-10-30 00:00:00
,,,EVRG,2025-05-08 00:00:00
,,,EVRG,2025-02-27 00:00:00
0.013919975383964917,0.03577641319413571,0.03577641319413571,EVRG,2024-11-07 00:00:00
-0.018682138411914146,-0.005007113198161241,-0.005007113198161241,EVRG,2024-08-09 00:00:00
0.00989333050295591,0.010826538210652244,0.010826538210652244,EVRG,2024-05-09 00:00:00
-0.028415847278751336,-0.01378818476733953,-0.01378818476733953,EVRG,2024-02-29 00:00:00
-0.03888190524623813,-0.036938257296951785,-0.0312955509959115,EVRG,2023-11-07 00:00:00
,,,EW,2025-04-23 00:00:00
,,,EW,2025-02-11 00:00:00
0.013035670877097939,-0.015146310672281855,-0.015146310672281855,EW,2024-10-24 00:00:00
-0.30282965634634607,-0.2915815466511263,-0.2557371761374395,EW,2024-07-24 00:00:00
-0.017018339866481307,-0.028745987128267095,-0.028745987128267095,EW,2024-04-25 00:00:00
-0.01204989159062387,-0.014103229148706618,-0.030233549429334323,EW,2024-02-06 00:00:00
-0.06126094190517808,-0.061762943181693314,-0.06433979776138488,EW,2023-10-25 00:00:00
,,,EXC,2025-05-01 00:00:00
,,,EXC,2025-02-12 00:00:00
-0.025905439634711813,-0.013580081610412156,-0.04016178721872858,EXC,2024-10-30 00:00:00
0.03778521657558368,0.07101206859458874,0.07101206859458874,EXC,2024-08-01 00:00:00
0.0019438183864384125,-0.006515304713380691,-0.006515304713380691,EXC,2024-05-02 00:00:00
0.026543161523930867,0.03337654018677141,0.03934696066488183,EXC,2024-02-21 00:00:00
0.014634911813743906,-0.001320003357870473,-0.001320003357870473,EXC,2023-11-02 00:00:00
,,,EXPD,2025-05-06 00:00:00
,,,EXPD,2025-02-18 00:00:00
-0.04023688564893449,-0.05500585454176925,-0.0404053465940265,EXPD,2024-11-05 00:00:00
-0.02956688007333966,-0.03728912579565308,-0.03244428817500433,EXPD,2024-08-06 00:00:00
0.008207136051891935,0.011035216008877215,0.007537696997446983,EXPD,2024-05-07 00:00:00
-0.049187843899302044,-0.049187843899302044,-0.03532404935247403,EXPD,2024-02-20 00:00:00
0.004488698800868975,0.015302958334590895,0.03271667833943755,EXPD,2023-11-07 00:00:00
,,,EXPE,2025-05-08 00:00:00
,,,EXPE,2025-02-06 00:00:00
0.05464765907187687,0.047875964401727804,0.047875964401727804,EXPE,2024-11-07 00:00:00
0.1010023458910815,0.11751177545118191,0.11751177545118191,EXPE,2024-08-08 00:00:00
-0.15292271799111584,-0.13961152417333617,-0.13961152417333617,EXPE,2024-05-02 00:00:00
-0.17156842739168823,-0.17638403011296752,-0.17638403011296752,EXPE,2024-02-08 00:00:00
0.11595618976942937,0.152463901967051,0.152463901967051,EXPE,2023-11-02 00:00:00
,,,EXR,2025-04-29 00:00:00
,,,EXR,2025-02-25 00:00:00
-0.021949251685593835,-0.016518177785203588,-0.015730433179136444,EXR,2024-10-29 00:00:00
-0.03267476789430662,-0.038502738536551,-0.0011534153304908965,EXR,2024-07-30 00:00:00
0.047182680341314606,0.017669045567098293,0.01551587575283453,EXR,2024-04-30 00:00:00
-0.028213830358213454,-0.020589024455234476,-0.00043415647503753513,EXR,2024-02-27 00:00:00
0.10454072651604136,0.10935688547792027,0.12832092040551157,EXR,2023-11-07 00:00:00
,,,F,2025-05-05 00:00:00
,,,F,2025-02-05 00:00:00
-0.05472438089041856,-0.05472438089041856,-0.05016697683606045,F,2024-10-28 00:00:00
-0.19790448737559646,-0.17884422917323506,-0.19490440269884476,F,2024-07-24 00:00:00
0.00751496674791839,0.015478038255904642,-0.009260068226122098,F,2024-04-24 00:00:00
0.07095510954316692,0.10158359579114772,0.0952094145375737,F,2024-02-06 00:00:00
-0.10928584801646964,-0.13445766571812934,-0.13445766571812934,F,2023-10-26 00:00:00
,,,FANG,2025-05-05 00:00:00
,,,FANG,2025-04-16 00:00:00
,,,FANG,2025-02-24 00:00:00
,,,FANG,2025-01-13 00:00:00
-0.0071771501076144,-0.0071771501076144,-0.014670688641239497,FANG,2024-11-04 00:00:00
-0.010616090352744098,-0.005075526987073131,-0.005075526987073131,FANG,2024-10-10 00:00:00
0.06260989840157989,0.05846980992976305,0.09622373991060565,FANG,2024-10-01 00:00:00
0.017000605215751058,0.017000605215751058,0.02071330749702539,FANG,2024-08-05 00:00:00
-0.02016582931159073,-0.00972684956918045,-0.00972684956918045,FANG,2024-07-11 00:00:00
-0.04342237195440799,-0.029959503856273627,-0.02875879223209394,FANG,2024-04-30 00:00:00
0.019689867954165073,0.025548058134813045,0.01740767413249697,FANG,2024-04-10 00:00:00
-0.0031694830588963486,-0.0031694830588963486,-0.020299589833272298,FANG,2024-02-20 00:00:00
0.09124406020121097,0.09124406020121097,0.120586815614673,FANG,2024-02-12 00:00:00
-0.01137670731096856,-0.003503282392723495,0.01687779606070399,FANG,2024-01-10 00:00:00
-0.0015074010827610847,-0.0015074010827610847,-0.012182643194150817,FANG,2023-11-06 00:00:00
0.013676415339309708,-0.012434322608102179,0.015622000730957443,FANG,2023-10-10 00:00:00
,,,FAST,2025-04-11 00:00:00
,,,FAST,2025-01-17 00:00:00
0.08083540301622204,0.08772743516146568,0.08772743516146568,FAST,2024-10-11 00:00:00
0.0368901150959957,0.01375272889132272,0.01375272889132272,FAST,2024-07-12 00:00:00
-0.0676763055052455,-0.05747197241508159,-0.05747197241508159,FAST,2024-04-11 00:00:00
0.07227315647573603,0.07476341640821713,0.07476341640821713,FAST,2024-01-18 00:00:00
0.09589026730652128,0.091801450840455,0.091801450840455,FAST,2023-10-12 00:00:00
,,,FCX,2025-04-24 00:00:00
,,,FCX,2025-03-31 00:00:00
,,,FCX,2025-01-23 00:00:00
0.01613570843956138,0.01684584518124774,-0.008983841945877532,FCX,2024-10-22 00:00:00
-0.04432910831044028,-0.03817907185708079,-0.040461092606684276,FCX,2024-07-23 00:00:00
0.03137771348820485,0.03388981301291194,0.03388981301291194,FCX,2024-07-02 00:00:00
-0.0641382329265022,-0.03308292938132346,0.0013230635480076872,FCX,2024-04-23 00:00:00
0.048737176179667274,0.026533004299610898,0.029122570583193494,FCX,2024-01-24 00:00:00
-0.013701433507170428,-0.012593882378213234,-0.012593882378213234,FCX,2023-10-19 00:00:00
,,,FDS,2025-06-23 00:00:00
,,,FDS,2025-03-20 00:00:00
0.0038482088745377153,0.01352903774106766,0.01352903774106766,FDS,2024-12-19 00:00:00
0.03737027415866334,0.037752454589406376,0.037752454589406376,FDS,2024-09-19 00:00:00
0.03960269825773064,0.036490454771264745,0.036490454771264745,FDS,2024-06-21 00:00:00
-0.07956967993349416,-0.08595150504136208,-0.08595150504136208,FDS,2024-03-21 00:00:00
-0.0075130966485386814,-0.006537496378447416,0.022558020093258253,FDS,2023-12-19 00:00:00
,,,FDX,2025-06-24 00:00:00
,,,FDX,2025-03-20 00:00:00
0.008246959411071151,0.004368999230351501,0.004368999230351501,FDX,2024-12-19 00:00:00
-0.1487079532119563,-0.15155503301229406,-0.15155503301229406,FDX,2024-09-19 00:00:00
-0.006550317304262062,-0.006550317304262062,-0.028027078782637403,FDX,2024-09-03 00:00:00
0.18044431314972537,0.16648146814269008,0.1665790731417408,FDX,2024-06-25 00:00:00
0.09559963112299723,0.0939749269232398,0.0939749269232398,FDX,2024-03-21 00:00:00
-0.1278917617717089,-0.12587253346691638,-0.13320748693610285,FDX,2023-12-19 00:00:00
,,,FE,2025-04-23 00:00:00
,,,FE,2025-02-26 00:00:00
-0.031454944330519374,-0.03500377587537425,-0.0452200621939291,FE,2024-10-29 00:00:00
0.016936699386700886,-0.0003292771688156032,0.039368120473550386,FE,2024-07-30 00:00:00
0.006005445660173714,0.001453707835530331,0.001453707835530331,FE,2024-04-25 00:00:00
0.049010607684330444,0.0437885171747877,0.0437885171747877,FE,2024-02-08 00:00:00
0.019243112302368935,0.0008655753709443364,0.0008655753709443364,FE,2023-10-26 00:00:00
,,,FFIV,2025-04-28 00:00:00
,,,FFIV,2025-01-28 00:00:00
0.09859872007155064,0.09859872007155064,0.09184644212287517,FFIV,2024-10-28 00:00:00
0.14238631230010376,0.14238631230010376,0.1353659441580312,FFIV,2024-07-29 00:00:00
-0.08285395809988942,-0.08285395809988942,-0.07194301748131242,FFIV,2024-04-29 00:00:00
0.011162337854767897,0.011162337854767897,0.011055629009737122,FFIV,2024-01-29 00:00:00
0.030965526931128827,0.04277864182959597,0.05192522427706424,FFIV,2023-10-24 00:00:00
,,,FI,2025-04-24 00:00:00
,,,FI,2025-02-05 00:00:00
0.029161377903477156,0.02354784977800443,0.026546443237224417,FI,2024-10-22 00:00:00
0.008317905964098978,0.014509052640488063,0.030506547603596997,FI,2024-07-24 00:00:00
0.007399793206807288,0.015289750958064757,0.025963498787574715,FI,2024-04-23 00:00:00
0.012110938674545508,0.006108565127712199,0.007942682179775326,FI,2024-03-26 00:00:00
-0.025556486410069596,-0.022018574029524545,-0.0166590634523718,FI,2024-02-06 00:00:00
0.009617464341773832,0.025672092800933806,0.013721860057203137,FI,2023-11-15 00:00:00
0.0387675756514453,0.04461031464988364,0.05679099889730305,FI,2023-10-24 00:00:00
,,,FICO,2025-04-29 00:00:00
,,,FICO,2025-02-04 00:00:00
0.03132709160884916,0.039008176997991445,0.0990816516476569,FICO,2024-11-06 00:00:00
0.0030472357633052555,0.0012777266031703694,0.04875778927913315,FICO,2024-07-31 00:00:00
-0.08017370796690738,-0.08372691097971136,-0.08372691097971136,FICO,2024-04-25 00:00:00
-0.07483281595055026,-0.06661061395869171,-0.06661061395869171,FICO,2024-01-25 00:00:00
0.03694214913306646,0.03690611564977308,0.055232915421731046,FICO,2023-11-08 00:00:00
,,,FIS,2025-05-06 00:00:00
,,,FIS,2025-04-17 00:00:00
,,,FIS,2025-02-11 00:00:00
-0.03580374890745031,-0.03580374890745031,-0.08131635390212055,FIS,2024-11-04 00:00:00
0.054063450557530715,0.04790420099529584,0.02853587423258751,FIS,2024-08-06 00:00:00
0.03974726920789978,0.050667074364426044,0.036778616683967286,FIS,2024-05-07 00:00:00
0.04474677927549993,0.04474677927549993,0.03931646921786335,FIS,2024-05-06 00:00:00
0.03472676104791576,0.03472676104791576,0.032293905501329045,FIS,2024-02-26 00:00:00
0.04156901138252424,0.03878971474877019,0.014945961696784214,FIS,2023-11-07 00:00:00
,,,FITB,2025-04-17 00:00:00
,,,FITB,2025-01-21 00:00:00
-0.0046000733189806116,-0.010000580123402781,-0.010000580123402781,FITB,2024-10-18 00:00:00
0.02317550450303381,0.029356137994656306,0.029356137994656306,FITB,2024-07-19 00:00:00
0.012435125511929341,0.0268632499785902,0.0268632499785902,FITB,2024-04-19 00:00:00
-0.015070110671117954,0.0008989172835303788,0.0008989172835303788,FITB,2024-01-19 00:00:00
-0.004470470949125414,-0.01103268038935495,-0.01103268038935495,FITB,2023-10-19 00:00:00
,,,FOX,2025-05-12 00:00:00
,,,FOX,2025-02-04 00:00:00
0.038513717912982456,0.038513717912982456,0.03829537951207386,FOX,2024-11-04 00:00:00
0.06367564397958636,0.0726311178157531,0.0690931897088646,FOX,2024-08-06 00:00:00
0.01632650608129475,0.022627751871604845,0.02916373386901173,FOX,2024-05-08 00:00:00
-0.09550116687693841,-0.09618496367851684,-0.06868820534363441,FOX,2024-02-07 00:00:00
0.01506676744483297,0.018178049968110503,0.018178049968110503,FOX,2023-11-02 00:00:00
,,,FOXA,2025-05-12 00:00:00
,,,FOXA,2025-02-04 00:00:00
0.034530229746221455,0.034530229746221455,0.035674553505625366,FOXA,2024-11-04 00:00:00
